CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,SALES_WEEK_DESCRIPTION
606.29,606.29,0.0,0.0,0.0,0.0,0.0,606.29,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Unassigned,Unassigned,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,101760.95,101760.95,101760.95,0.0,101760.95,101760.95,69920.0,0.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,3792.0,3895.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,49600.0,0.0,0.0,49600.0,49600.0,1777.0,1825.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
517.53,517.53,0.0,0.0,0.0,0.0,0.0,517.53,508.0,0.0,0.0,0.0,2023,4,1,CQ,W,Won,<1M,Coverage Select,Select Digital,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,23770.8,0.0,0.0,23770.8,23770.8,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
121737.0,121737.0,0.0,0.0,0.0,0.0,0.0,121737.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
517.53,517.53,0.0,0.0,0.0,0.0,0.0,517.53,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,49839.99,49839.99,49839.99,0.0,49839.99,49839.99,21628.0,0.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Belgium,BeLux Region,BE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
49839.99,49839.99,0.0,0.0,0.0,0.0,0.0,49839.99,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Belgium,BeLux Region,BE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
40000.0,0.0,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,13793.0,29858.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,6895.02,6895.02,6895.02,6895.02,6895.02,6895.02,2916.0,0.0,0.0,0.0,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
888.51,0.0,0.0,888.51,888.51,888.51,888.51,888.51,583.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,34430.03,0.0,0.0,34430.03,34430.03,698.0,1510.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
18369.61,18369.61,0.0,0.0,0.0,0.0,0.0,18369.61,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,10214.19,0.0,0.0,10214.19,10214.19,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
888.51,888.51,0.0,0.0,0.0,0.0,0.0,888.51,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,33333.33,33333.33,33333.33,0.0,33333.33,33333.33,673.0,463.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
50225.95,0.0,0.0,50225.95,50225.95,50225.95,50225.95,50225.95,45263.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,45000.0,45000.0,1050.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,1113.0,0.0,0.0,1113.0,1113.0,16.0,157.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,37778.66,0.0,0.0,37778.66,37778.66,1400.0,961.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
80598.4,80598.4,0.0,0.0,0.0,0.0,0.0,80598.4,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
320800.0,0.0,0.0,320800.0,320800.0,320800.0,320800.0,320800.0,175970.0,121229.0,0.0,0.0,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
8500.0,8500.0,0.0,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Build/Service,Americas,Canadian Market,Canada,Canada Region,CA Select - K,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
5194.9,0.0,0.0,5194.9,5194.9,5194.9,5194.9,5194.9,3828.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Czech Republic,Central & Eastern Europe Territory Region,CET Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,435.0,968.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Czech Republic,Central & Eastern Europe Territory Region,CET Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
10194.9,10194.9,0.0,0.0,0.0,0.0,0.0,10194.9,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Czech Republic,Central & Eastern Europe Territory Region,CET Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,170000.0,170000.0,170000.0,0.0,170000.0,170000.0,13004.0,8248.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Switzerland,DACH Region,CH Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Switzerland,DACH Region,CH Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,53333.33,53333.33,53333.33,0.0,53333.33,53333.33,3431.0,2363.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,EMEA,DACH Market,Germany,DACH Region,DE Enterprise,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,21.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,EMEA,DACH Market,Germany,DACH Region,DE Enterprise,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,132.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,EMEA,DACH Market,Germany,DACH Region,DE Enterprise,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,16169.74,16169.74,16169.74,0.0,16169.74,16169.74,6637.0,0.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Germany,DACH Region,DE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
3749.24,0.0,0.0,3749.24,3749.24,3749.24,3749.24,3749.24,3044.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,EMEA,DACH Market,Germany,DACH Region,DE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,28.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select Digital,EMEA,DACH Market,Germany,DACH Region,DE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Germany,DACH Region,DE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
16169.74,16169.74,0.0,0.0,0.0,0.0,0.0,16169.74,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Germany,DACH Region,DE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Engage,<1M,Coverage Select,Select Digital,EMEA,DACH Market,Germany,DACH Region,DE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
4481.96,4481.96,0.0,0.0,0.0,0.0,0.0,4481.96,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,EMEA,DACH Market,Germany,DACH Region,DE Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,94596.4,94596.4,94596.4,0.0,94596.4,94596.4,20286.0,667.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,EMEA,DACH Market,Germany,DACH Region,DE Strategic,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,40596.4,40596.4,40596.4,0.0,40596.4,40596.4,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,EMEA,DACH Market,Germany,DACH Region,DE Strategic,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
67000.0,67000.0,0.0,0.0,0.0,0.0,0.0,67000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Strategic,Coverage Strategic,EMEA,DACH Market,Germany,DACH Region,DE Strategic,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,0.0,0.0,0.0,75000.0,75000.0,311.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select Build/Service,EMEA,"Northern, Central and Eastern Europe Market",Denmark,Denmark Region,DK Select Partners,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,75000.0,75000.0,635.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,EMEA,"Northern, Central and Eastern Europe Market",Denmark,Denmark Region,DK Select Partners,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,157894.72,0.0,0.0,157894.72,157894.72,2240.0,4985.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Denmark,Denmark Region,DK Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Iceland,Denmark Region,DK Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Denmark,Denmark Region,DK Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
767.88,0.0,0.0,767.88,767.88,767.88,767.88,767.88,443.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,EMEA,Middle East/Africa Market,Egypt,North East Africa Region,EG Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
767.88,767.88,0.0,0.0,0.0,0.0,0.0,767.88,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,EMEA,Middle East/Africa Market,Egypt,North East Africa Region,EG Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,6000.0,0.0,0.0,6000.0,6000.0,409.0,716.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,1135.73,1135.73,1135.73,1135.73,1135.73,1135.73,366.0,0.0,0.0,0.0,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select Digital,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,72500.0,0.0,0.0,72500.0,72500.0,1521.0,9038.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,92500.0,0.0,0.0,92500.0,92500.0,1860.0,2435.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,16000.0,0.0,0.0,16000.0,16000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Negotiate,<1M,Coverage Select,Select Digital,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,57889.0,0.0,0.0,57889.0,57889.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
14703.6,14703.6,0.0,0.0,0.0,0.0,0.0,14703.6,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
14841.35,0.0,0.0,14841.35,14841.35,14841.35,14841.35,14841.35,9630.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,EMEA,France Market,France,France Region,FR Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
692.52,0.0,0.0,692.52,692.52,692.52,692.52,692.52,345.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,EMEA,France Market,France,France Region,FR Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,55000.0,0.0,0.0,55000.0,55000.0,2140.0,3701.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,France Market,France,France Region,FR Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
5877.42,5877.42,0.0,0.0,0.0,0.0,0.0,5877.42,5740.0,0.0,0.0,0.0,2023,4,1,CQ,W,Won,<1M,Coverage Select,Select Digital,EMEA,France Market,France,France Region,FR Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
53940.09,53940.09,0.0,0.0,0.0,0.0,0.0,53940.09,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,EMEA,France Market,France,France Region,FR Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
5877.42,5877.42,0.0,0.0,0.0,0.0,0.0,5877.42,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,EMEA,France Market,France,France Region,FR Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,43000.0,0.0,0.0,43000.0,43000.0,206.0,356.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,France Market,France,France Region,FR Strategic,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,18000.0,0.0,0.0,18000.0,18000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Greece,SPGI Region,GR&CY Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
1438.5,0.0,0.0,1438.5,1438.5,1438.5,1438.5,1438.5,909.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,APAC,Greater China Group Market,Hong Kong Branch,Greater China Group Region,Hong Kong Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
1438.5,1438.5,0.0,0.0,0.0,0.0,0.0,1438.5,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,APAC,Greater China Group Market,Hong Kong Branch,Greater China Group Region,Hong Kong Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,18849.56,18849.56,18849.56,18849.56,18849.56,18849.56,7447.0,0.0,0.0,0.0,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Israel (SEMEA Sub),SPGI Region,IL Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,35000.0,0.0,0.0,35000.0,35000.0,830.0,1453.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Israel (SEMEA Sub),SPGI Region,IL Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,15000.0,0.0,0.0,15000.0,15000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Israel (SEMEA Sub),SPGI Region,IL Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
18849.56,18849.56,0.0,0.0,0.0,0.0,0.0,18849.56,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Israel (SEMEA Sub),SPGI Region,IL Select Territory,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,18057.15,18057.15,18057.15,0.0,18057.15,18057.15,709.0,694.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Unassigned,Unassigned,APAC,India/South Asia Market,India,India/South Asia Region,ISA Non Sales,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
3002.5,3002.5,0.0,0.0,0.0,0.0,0.0,3002.5,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Unassigned,Unassigned,APAC,India/South Asia Market,India,India/South Asia Region,ISA Non Sales,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,36448.8,0.0,0.0,36448.8,36448.8,299.0,11072.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA North & East & Bangladesh,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,66209.55,0.0,0.0,66209.55,66209.55,500.0,489.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA North & East & Bangladesh,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,9719.68,9719.68,9719.68,0.0,9719.68,9719.68,153.0,5665.0,0.0,0.0,2023,4,-1,NQ,W,Propose,<1M,Coverage Select,Select BPS-T,APAC,India/South Asia Market,India,India/South Asia Region,ISA South & Sri Lanka,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,10934.64,10934.64,10934.64,0.0,10934.64,10934.64,161.0,5962.0,0.0,0.0,2023,4,-1,NQ,W,Propose,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA South & Sri Lanka,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,12640.0,12640.0,12640.0,0.0,12640.0,12640.0,1475.0,1443.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA South & Sri Lanka,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,7222.86,0.0,0.0,7222.86,7222.86,364.0,356.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA South & Sri Lanka,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
1562.44,1562.44,0.0,0.0,0.0,0.0,0.0,1562.44,1511.0,1479.0,0.0,0.0,2023,4,1,CQ,W,Won,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA South & Sri Lanka,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,12010.0,12010.0,12010.0,0.0,12010.0,12010.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Propose,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA South & Sri Lanka,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
4561.3,4561.3,0.0,0.0,0.0,0.0,0.0,4561.3,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA South & Sri Lanka,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,57723.93,57723.93,57723.93,0.0,57723.93,57723.93,10548.0,514.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,APAC,India/South Asia Market,India,India/South Asia Region,ISA West,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,12149.6,0.0,0.0,12149.6,12149.6,125.0,4629.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,India/South Asia Market,India,India/South Asia Region,ISA West,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
