YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REGION,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,BRANCH
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",611984.25,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,916603.96,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,829500.43,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,1798053.8,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,1878257.61,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,UKI Market,UK/Ireland Plan,UKI Region,1681330.67,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,Americas,Canadian Market,Canada Plan,Canada Region,742330.63,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,129139.97,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Business Analytics,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,115603.68,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,EMEA,Italy Market,Italy Plan,Italy Region,595126.2,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,EMEA,Italy Market,Italy Plan,Italy Region,631929.43,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,3035906.88,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Business Analytics,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,3523518.01,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Business Analytics,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,972229.01,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,2906967.67,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,Americas,US Top Market,U.S. Other Plan,US Top Region,-2860721.27,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2311223.48,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,EMEA,UKI Market,UK/Ireland Plan,UKI Region,3710500.78,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,146.67,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,439024.77,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,452089.29,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,54270.24,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",2333178.88,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,909797.71,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,3087431.81,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,3160383.32,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,6788.19,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,29587.49,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,Americas,Canadian Market,Canada Plan,Canada Region,160764.65,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,Americas,Canadian Market,Canada Plan,Canada Region,160764.64,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,6131.55,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,6208.2,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,16319.36,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,EMEA,Italy Market,Italy Plan,Italy Region,190770.03,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,EMEA,Italy Market,Italy Plan,Italy Region,177577.98,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,Japan,Japan Market,Japan Plan,Japan Region,88685.26,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,APAC,Korea Market,Korea Plan,Korea Region,25048.17,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,46249.83,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,52780.42,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",593401.37,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,EMEA,SPGI Market,SPGI Top,SPGI Region,921327.41,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,37667.98,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,20836.34,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,20836.34,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,993713.22,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,263492.16,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,Americas,Canadian Market,Canada Plan,Canada Region,368335.94,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,Italy Market,Italy Plan,Italy Region,479384.59,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,Japan,Japan Market,Japan Plan,Japan Region,970410.3,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,Japan,Japan Market,Japan Plan,Japan Region,727559.76,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Korea Market,Korea Plan,Korea Region,93851.35,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,563754.25,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Top Market,U.S. Other Plan,US Top Region,-909463.16,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Top Market,U.S. Other Plan,US Top Region,-974884.15,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,748776.86,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,738418.98,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,UKI Market,UK/Ireland Plan,UKI Region,2308803.28,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Industry Market,US Industry Plan,US Industry Region,1267426.01,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Industry Market,US Industry Plan,US Industry Region,1393083.14,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US National Market,US National Plan,US Northeast Region,6566133.72,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US National Market,US National Plan,US Northeast Region,7151356.33,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,ASEAN Market,Asean Plan,ASEAN Region,405341.04,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,DACH Market,DACH Plan,DACH Region,1813979.97,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,179354.02,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Japan,Japan Market,Japan Plan,Japan Region,5270000.0,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Japan,Japan Market,Japan Plan,Japan Region,5450000.0,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,Korea Market,Korea Plan,Korea Region,4970.29,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,4541895.74,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,616054.62,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Federal Market,U.S. Federal Plan,US Federal Region,23989.13,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1047484.97,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US National Market,US National Plan,US Northeast Region,7368452.95,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US National Market,US National Plan,US Northeast Region,7453375.89,0.0,0.0,
2025,4,10,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,DACH Market,DACH Plan,DACH Region,149664.0,0.0,0.0,
2025,4,10,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,EMEA Top Countries,EMEA Top Countries Plan,EMEA Top Region,1000.0,0.0,0.0,
2025,1,1,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,France Market,France Plan,France Region,129921.38,0.0,0.0,
2025,3,7,Automation Platform,Security Threat Management,Security Threat Mgmt,Japan,Japan Market,Japan Plan,Japan Region,64947.48,0.0,0.0,
2025,3,7,Automation Platform,Security Threat Management,Security Threat Mgmt,APAC,Korea Market,Korea Plan,Korea Region,7477.78,0.0,0.0,
2025,4,10,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,58045.19,0.0,0.0,
2025,1,1,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,UKI Market,UK/Ireland Plan,UKI Region,180405.55,0.0,0.0,
2025,3,7,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,UKI Market,UK/Ireland Plan,UKI Region,112194.68,0.0,0.0,
2025,2,4,Automation Platform,Security Threat Management,Security Threat Mgmt,Americas,US National Market,US National Plan,US Northeast Region,22370677.88,0.0,0.0,
2025,3,7,Automation Platform,Security Threat Management,Security Threat Mgmt,Americas,US National Market,US National Plan,US Northeast Region,19371104.92,0.0,0.0,
2025,1,1,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,DACH Market,DACH Plan,DACH Region,69712.98,0.0,0.0,
2025,3,7,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,4380.37,0.0,0.0,
2025,4,10,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,125.05,0.0,0.0,
2025,2,4,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,SPGI Market,SPGI Top,SPGI Region,69217.94,0.0,0.0,
2025,2,4,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,UKI Market,UK/Ireland Plan,UKI Region,114395.58,0.0,0.0,
2025,2,4,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Americas,US Industry Market,US Industry Plan,US Industry Region,115993.24,0.0,0.0,
2025,4,10,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Americas,US Industry Market,US Industry Plan,US Industry Region,72083.77,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Workflow Automation,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,9854.08,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Workflow Automation,EMEA,Italy Market,Italy Plan,Italy Region,154286.97,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Workflow Automation,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,558178.93,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Workflow Automation,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1990509.9,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Workflow Automation,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1841406.84,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Workflow Automation,Americas,US Top Market,U.S. Other Plan,US Top Region,8968.33,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Workflow Automation,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,940103.58,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Workflow Automation,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,884137.7,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Workflow Automation,EMEA,UKI Market,UK/Ireland Plan,UKI Region,2116628.72,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Workflow Automation,Americas,US National Market,US National Plan,US Northeast Region,1905702.83,0.0,0.0,
2025,1,1,Z TPS,Z Application Development,Z Application Development Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,129025.25,0.0,0.0,
2025,4,10,Z TPS,Z Application Development,Z Application Development Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,129025.25,0.0,0.0,
2025,3,7,Z TPS,Z Application Development,Z Application Development Tools,EMEA,Italy Market,Italy Plan,Italy Region,-0.01,0.0,0.0,
2025,4,10,Z TPS,Z Application Development,Z Application Development Tools,EMEA,Italy Market,Italy Plan,Italy Region,-0.01,0.0,0.0,
2025,4,10,Z TPS,Z Application Development,Z Application Development Tools,EMEA,SPGI Market,SPGI Top,SPGI Region,223828.19,0.0,0.0,
2025,2,4,Z TPS,Z Application Development,Z Application Development Tools,Americas,US Top Market,U.S. Other Plan,US Top Region,5223.38,0.0,0.0,
2025,3,7,Z TPS,Z Application Development,Z Application Development Tools,EMEA,UKI Market,UK/Ireland Plan,UKI Region,-0.04,0.0,0.0,
2025,1,1,Z TPS,Z Application Development,Z Application Development Tools,Americas,US National Market,US National Plan,US Northeast Region,129721.22,0.0,0.0,
2025,2,4,Z TPS,Z Application Development,Z Application Development Tools,Americas,US National Market,US National Plan,US Northeast Region,129772.97,0.0,0.0,
2025,4,10,Z TPS,Z Application and Data Management,Z Security,Japan,Japan Market,Japan Plan,Japan Region,2.0,0.0,0.0,
2025,1,1,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,59593.36,0.0,0.0,
2025,2,4,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,93144.36,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,470367.82,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,472702.75,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,Canadian Market,Canada Plan,Canada Region,1016102.38,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,DACH Market,DACH Plan,DACH Region,825905.86,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,Italy Region,370150.31,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Japan,Japan Market,Japan Plan,Japan Region,1991110.65,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,2400320.83,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",1518530.62,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",1754995.06,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,SPGI Market,SPGI Top,SPGI Region,210039.55,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,2292575.46,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Top Market,U.S. Other Plan,US Top Region,-2066750.37,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,1923693.23,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2061189.71,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2576210.6,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Industry Market,US Industry Plan,US Industry Region,1816465.3,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Industry Market,US Industry Plan,US Industry Region,2577449.6,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US National Market,US National Plan,US Northeast Region,6853004.28,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1166525.59,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,Canadian Market,Canada Plan,Canada Region,401490.81,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,12548.84,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,Italy Market,Italy Plan,Italy Region,97091.44,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Japan,Japan Market,Japan Plan,Japan Region,470258.99,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,SPGI Region,156373.33,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,UKI Market,UK/Ireland Plan,UKI Region,1248272.3,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,UKI Market,UK/Ireland Plan,UKI Region,1411580.98,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,103843.39,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US Industry Market,US Industry Plan,US Industry Region,58232.97,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,ASEAN Market,Asean Plan,ASEAN Region,154994.83,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,551280.51,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,Canadian Market,Canada Plan,Canada Region,159983.62,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,Canadian Market,Canada Plan,Canada Region,230681.79,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,26955.62,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,168451.37,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,APAC,Korea Market,Korea Plan,Korea Region,11595.67,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,Korea Market,Korea Plan,Korea Region,13932.42,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,656800.63,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,SPGI Market,SPGI Top,SPGI Region,227277.23,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Top Market,U.S. Other Plan,US Top Region,-619577.91,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Top Market,U.S. Other Plan,US Top Region,-989336.72,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,467913.17,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,614260.42,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Industry Market,US Industry Plan,US Industry Region,942180.67,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US National Market,US National Plan,US Northeast Region,2900517.31,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,Canadian Market,Canada Plan,Canada Region,70318.27,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,Canadian Market,Canada Plan,Canada Region,75470.48,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,France Market,France Plan,France Region,39766.95,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,2820.06,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,Italy Market,Italy Plan,Italy Region,3003.09,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,Italy Market,Italy Plan,Italy Region,5330.83,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,Korea Market,Korea Plan,Korea Region,9399.75,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,Korea Market,Korea Plan,Korea Region,12338.34,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,US Top Market,U.S. Other Plan,US Top Region,-137158.89,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Top Market,U.S. Other Plan,US Top Region,-138134.9,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,15666.84,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,UKI Market,UK/Ireland Plan,UKI Region,175981.85,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,4356.62,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Industry Market,US Industry Plan,US Industry Region,139946.9,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,ASEAN Market,Asean Plan,ASEAN Region,62490.66,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,APAC,ASEAN Market,Asean Plan,ASEAN Region,110963.39,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,Canadian Market,Canada Plan,Canada Region,601661.99,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,DACH Market,DACH Plan,DACH Region,1077234.61,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,43081.13,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,Italy Market,Italy Plan,Italy Region,283189.68,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Japan,Japan Market,Japan Plan,Japan Region,186256.2,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,APAC,Korea Market,Korea Plan,Korea Region,99864.1,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",1641200.38,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,SPGI Market,SPGI Top,SPGI Region,535270.67,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,242099.88,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,2133334.83,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,U.S. Other Plan,US Top Region,-1503258.71,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,490816.73,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,UKI Market,UK/Ireland Plan,UKI Region,2847935.53,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,75872.87,0.0,0.0,
