YEAR,QUARTER,BOOKING_STREAMS_SUBCATEGORY_NAME,BOOKING_STREAMS_NAME,GEOGRAPHY_NAME,MARKET_NAME,COUNTRY_NAME,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,TRANSACTIONAL_ADJUSTMENT
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,APAC,ASEAN Market,Asean Plan,Automation Platform,,,,-190690.21
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,APAC,APAC Top Countries,APAC Plan,Automation Platform,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Automation Platform,,,,-391624.98
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),Japan,Japan Market,Japan Plan,Automation Platform,,,,-616930.1
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Industry Market,US Industry Plan,Automation Platform,,,,1446000.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,UKI Market,UK/Ireland Plan,Automation Platform,,,,-562886.6
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,France Market,France Plan,Data Platform,,,,259800.64
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,UKI Market,UK/Ireland Plan,Storage TPS,,,,730235.6
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Z TPS,,,,-80958.42
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,SPGI Market,SPGI Plan,Power TPS,,,,-690.77
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,Italy Market,Italy Plan,Automation Platform,,,,-798321.87
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,SPGI Market,SPGI Plan,Data Platform,,,,-95972.19
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Public Market,U.S. Public Plan,Automation Platform,,,,-268745.76
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Power TPS,,,,-2151.05
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,France Market,France Plan,Z TPS,,,,349890.9
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Top Market,U.S. Variance,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,US Public Market,U.S. Public Plan,Z TPS,,,,-1211000.0
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,APAC Top Countries,APAC Plan,Data Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,DACH Market,DACH Plan,Z TPS,,,,-286182.44
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,Italy Market,Italy Plan,Automation Platform,,,,749000.0
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Italy Market,Italy Plan,Power TPS,,,,-2531.86
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US National Market,US National Plan,Data Platform,,,,1730000.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Power TPS,,,,-356.01
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,India/South Asia Market,India & South Asia Plan,Storage TPS,,,,-60558.84
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Data Platform,,,,757756.0
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,Americas Top Countries,Americas Plan,IBM Software Top (AUO),,,,-440.02
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,-23000.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Greater China Group Market,Greater China Group Market Plan,Automation Platform,,,,-314417.21
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,DACH Market,DACH Plan,Storage TPS,,,,-329537.98
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Z TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,APAC Top Countries,APAC Plan,Automation Platform,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,Latin America Market,Latin America Market Plan,Z TPS,,,,-3869.88
2025,2,Transactional Adjustments,Transactional Adjustment Base,Americas,Canadian Market,Canada Plan,Z TPS,,,,-64075.23
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,DACH Market,DACH Plan,Z TPS,,,,846228.33
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Italy Market,Italy Plan,Z TPS,,,,309465.32
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Latin America Market,Latin America Market Plan,Data Platform,,,,702454.85
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Top Countries Plan,Data Platform,,,,0.0
2025,4,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Data Platform,,,,2453708.5
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,DACH Market,DACH Plan,Power TPS,,,,-31443.18
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,ASEAN Market,Asean Plan,Z TPS,,,,400000.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Greater China Group Market,Greater China Group Market Plan,Z TPS,,,,45537.12
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,ASEAN Market,Asean Plan,Storage TPS,,,,-324525.13
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Storage TPS,,,,314142.79
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,France Market,France Plan,Power TPS,,,,-7116.61
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Z TPS,,,,-204197.13
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Korea Market,Korea Plan,Power TPS,,,,-3838.02
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Industry Market,US Industry Plan,Automation Platform,,,,-1756921.06
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Data Platform,,,,-1001312.34
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,EMEA Top Countries,EMEA Top Countries Plan,Data Platform,,,,703241.0
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Public Market,U.S. Public Plan,Data Platform,,,,-5894.12
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,-58363.65
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,Japan,Japan Market,Japan Plan,Data Platform,,,,-214113.89
2025,2,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,APAC Top Countries,APAC Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,Canadian Market,Canada Plan,Z TPS,,,,78000.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Americas Top Countries,Americas Plan,Storage TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Data Platform,,,,-401041.6
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,APAC Top Countries,APAC Plan,Data Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Data Platform,,,,-701360.65
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Latin America Market,Latin America Market Plan,Z TPS,,,,322989.22
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,US Top Market,U.S. Other Plan,Storage TPS,,,,-560000.0
2025,2,Transactional Adjustments,Transactional Adjustment Acquisitions,Americas,Canadian Market,Canada Plan,Power TPS,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,APAC Top Countries,APAC Plan,Data Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Data Platform,,,,2746501.48
2025,4,Transactional Adjustments,Transactional Adjustments Gross To Net,Japan,Japan Market,Japan Plan,Data Platform,,,,-289498.02
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,Latin America Market,Latin America Market Plan,Z TPS,,,,-3373.08
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,India/South Asia Market,India & South Asia Plan,Data Platform,,,,-352005.48
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Automation Platform,,,,-556095.94
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,-161544.99
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Z TPS,,,,2214173.22
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,-84700.22
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,SPGI Market,SPGI Plan,Data Platform,,,,1177769.05
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Americas Top Countries,Americas Plan,Data Platform,,,,0.0
2025,4,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Japan,Japan Market,Japan Plan,Automation Platform,,,,-1064412.13
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,SPGI Market,SPGI Plan,Data Platform,,,,-1251000.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,APAC Top Countries,APAC Plan,Storage TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,14198.79
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,2575467.02
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,611686.32
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Storage TPS,,,,344434.56
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Automation Platform,,,,-1112533.13
2025,3,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,DACH Market,DACH Plan,Automation Platform,,,,926039.46
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Power TPS,,,,25022.24
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,DACH Market,DACH Plan,Data Platform,,,,1959818.71
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,France Market,France Plan,Data Platform,,,,-31962.29
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,US Top Market,U.S. Other Plan,Power TPS,,,,-1300055.66
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,France Market,France Plan,Automation Platform,,,,-91727.9
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Financial Service Market,U.S. Financial Plan,Storage TPS,,,,-1990000.0
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Korea Market,Korea Plan,Automation Platform,,,,-918607.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Storage TPS,,,,92971.65
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,EMEA Top Countries,EMEA Top Countries Plan,Z TPS,,,,3083.0
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,EMEA Top Countries,EMEA Plan,Z TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,SPGI Market,SPGI Plan,Z TPS,,,,-87.63
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,India/South Asia Market,India & South Asia Plan,Automation Platform,,,,-297979.25
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Data Platform,,,,-15062.88
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,SPGI Market,SPGI Plan,Data Platform,,,,-162765.82
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Automation Platform,,,,-1216263.03
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Power TPS,,,,-2388.25
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,DACH Market,DACH Plan,Automation Platform,,,,737450.01
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Industry Market,US Industry Plan,Data Platform,,,,-11699.08
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Storage TPS,,,,-182193.61
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Power TPS,,,,-1115.63
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Z TPS,,,,221883.27
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Canadian Market,Canada Plan,Automation Platform,,,,-280980.2
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,DACH Market,DACH Plan,Data Platform,,,,1959818.71
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Z TPS,,,,209711.89
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,DACH Market,DACH Plan,Storage TPS,,,,-1774000.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,4395798.57
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,1191.64
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,EMEA Top Countries,EMEA Plan,Data Platform,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Data Platform,,,,-555476.18
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,Latin America Market,Latin America Market Plan,Storage TPS,,,,-786.66
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,US Top Market,U.S. Other Plan,Z TPS,,,,-226488.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,France Market,France Plan,Automation Platform,,,,-5100000.0
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Variance,Storage TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Greater China Group Market,Greater China Group Market Plan,Automation Platform,,,,117841.95
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Power TPS,,,,-8210.57
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Automation Platform,,,,1530490.23
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Italy Market,Italy Plan,Data Platform,,,,464623.82
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Data Platform,,,,-2381.48
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,ASEAN Market,Asean Plan,Automation Platform,,,,242359.92
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,UKI Market,UK/Ireland Plan,Automation Platform,,,,-449663.32
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,UKI Market,UK/Ireland Plan,Storage TPS,,,,-108245.96
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Greater China Group Market,Greater China Group Market Plan,Storage TPS,,,,124925.23
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Japan,Japan Market,Japan Plan,Automation Platform,,,,-581885.89
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Top Countries Plan,Power TPS,,,,4214.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,India/South Asia Market,India & South Asia Plan,Z TPS,,,,14003.87
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Z TPS,,,,-302.37
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,ASEAN Market,Asean Plan,Storage TPS,,,,242359.92
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,-2978.15
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,EMEA Top Countries,EMEA Plan,Automation Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,France Market,France Plan,Storage TPS,,,,524764.66
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Korea Market,Korea Plan,Automation Platform,,,,634.68
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Automation Platform,,,,5375674.58
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Federal Market,U.S. Federal Plan,Automation Platform,,,,-1000.0
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Power TPS,,,,4219.49
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,France Market,France Plan,Data Platform,,,,-73634.15
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,APAC Top Countries,APAC Plan,Data Platform,,,,0.0
2025,4,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),Japan,Japan Market,Japan Plan,Storage TPS,,,,-19000.0
2025,1,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,Italy Market,Italy Plan,Automation Platform,,,,5446.7
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,UKI Market,UK/Ireland Plan,Data Platform,,,,-305248.64
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,DACH Market,DACH Plan,Automation Platform,,,,-955698.54
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Z TPS,,,,-1487476.09
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,UKI Market,UK/Ireland Plan,Storage TPS,,,,641029.66
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Data Platform,,,,-240000.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,EMEA Top Countries,EMEA Plan,Storage TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Financial Service Market,U.S. Financial Plan,Automation Platform,,,,-1888000.0
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US National Market,US National Plan,Automation Platform,,,,-1682880.51
2025,2,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Data Platform,,,,-4632614.88
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Latin America Market,Latin America Market Plan,Storage TPS,,,,1089108.97
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,Italy Market,Italy Plan,Storage TPS,,,,-266000.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Power TPS,,,,-24951.78
2025,3,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,Italy Market,Italy Plan,Automation Platform,,,,29956.84
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Z TPS,,,,-1263.39
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,Americas Top Countries,Americas Plan,Storage TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,UKI Market,UK/Ireland Plan,Power TPS,,,,-641.43
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Top Market,U.S. Variance,Automation Platform,,,,-110000.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Korea Market,Korea Plan,Storage TPS,,,,-69506.03
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Automation Platform,,,,-620770.88
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Storage TPS,,,,396419.73
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),Japan,Japan Market,Japan Plan,Automation Platform,,,,-680604.77
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Korea Market,Korea Plan,Storage TPS,,,,66989.02
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Canadian Market,Canada Plan,Data Platform,,,,165359.98
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Japan,Japan Market,Japan Plan,Storage TPS,,,,-9262.7
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Canadian Market,Canada Plan,Power TPS,,,,13968.74
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,DACH Market,DACH Plan,Data Platform,,,,-1494356.14
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,Latin America Market,Latin America Market Plan,Automation Platform,,,,-1593344.0
2025,4,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),Japan,Japan Market,Japan Plan,Data Platform,,,,-501971.18
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Automation Platform,,,,333236.85
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Canadian Market,Canada Plan,Data Platform,,,,-250000.0
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,UKI Market,UK/Ireland Plan,Z TPS,,,,265000.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,SPGI Market,SPGI Plan,Power TPS,,,,-482.36
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,Latin America Market,Latin America Market Plan,Power TPS,,,,-18.62
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Public Market,U.S. Public Plan,Storage TPS,,,,12000.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,APAC Top Countries,APAC Plan,Storage TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,France Market,France Plan,Z TPS,,,,1370000.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,1465000.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,SPGI Market,SPGI Plan,Storage TPS,,,,2230362.68
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Storage TPS,,,,-546704.78
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,UKI Market,UK/Ireland Plan,Data Platform,,,,429250.37
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Canadian Market,Canada Plan,Storage TPS,,,,261969.73
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Power TPS,,,,-893.28
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Z TPS,,,,-37064.04
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,SPGI Market,SPGI Plan,Power TPS,,,,-738.45
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Automation Platform,,,,-125386.47
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,France Market,France Plan,Power TPS,,,,-1971.5
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Plan,Storage TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,APAC Top Countries,APAC Plan,Storage TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Automation Platform,,,,2109128.9
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Federal Market,U.S. Federal Plan,Data Platform,,,,-7942.72
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,UKI Market,UK/Ireland Plan,Z TPS,,,,24617.04
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Italy Market,Italy Plan,Storage TPS,,,,-65122.82
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Data Platform,,,,757756.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Z TPS,,,,10884.74
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,Japan,Japan Market,Japan Plan,Z TPS,,,,-3929.18
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,India/South Asia Market,India & South Asia Plan,Z TPS,,,,14003.87
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,France Market,France Plan,Z TPS,,,,349890.9
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,Italy Market,Italy Plan,Automation Platform,,,,-442260.97
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,Latin America Market,Latin America Market Plan,Storage TPS,,,,-923.69
