YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,SECTOR,CLIENT_NAME,INDUSTRY,UT30_NAME,PRACTICE,ACCOUNT_TYPE,REVENUE_AMT,GROSS_PROFIT_AMT,REVENUE_AMT_PY,REVENUE_AMT_PPY,GROSS_PROFIT_AMT_PPY,COUNTRY,BRANCH,GROSS_PROFIT_AMT_PY,UT15_NAME,UT17_NAME,UT20_NAME,GROSS_PROFIT_WITH_COST_CENTER_AMT
2022,1,2,Rest of EMEA,NCEE,CEE,MOL GROUP,Unassigned,SALESFORCE,,FOUNDATION,0.0,10964.26,0.0,0.0,0.0,Hungary,Unassigned,0.0,Strategy & Technology,Business Applications,Business Transformation with Salesforce,10964.26
2022,1,2,Rest of EMEA,NCEE,CEE,KYNDRYL GLOBAL OVERRIDE,Computer Integrated Systems Design,Digital Product Design and Engineering OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Lithuania,PBU Non Sales,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,0.0
2022,1,2,Rest of EMEA,NCEE,CEE,LUMINOR HOLDING AS,Select Build(ISV)/Service(GSI),Quality Engineering Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Lithuania,PBU Select Partners,0.0,Intelligent Operations,Application Operations,Quality Engineering Services,0.0
2022,1,2,Rest of EMEA,NCEE,CEE,Unassigned,Unassigned,Cybersecurity Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Lithuania,Unassigned,0.0,Intelligent Operations,Cybersecurity,Cybersecurity Services Top,0.0
2022,1,2,Rest of EMEA,NCEE,CEE,"CEMEX, S.A.B. DE C.V.",Select BPS-T,Source-to-Pay Operations BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Poland,PL Select Territory,0.0,Intelligent Operations,Business Operations,Intelligent Procurement Operations,0.0
2022,1,2,Rest of EMEA,NCEE,CEE,Unassigned,Unassigned,Hybrid Cloud & Data OA Top,,Unassigned,-515.23,-515.23,0.0,0.0,0.0,Romania,Unassigned,0.0,Strategy & Technology,Hybrid Cloud & Data,Hybrid Cloud & Data Top,-515.23
2022,1,2,Rest of EMEA,NCEE,CEE,Unassigned,Unassigned,HCM Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Slovakia,Unassigned,0.0,Intelligent Operations,Application Operations,Application Operations Top,-9353.52
2022,1,2,Rest of EMEA,NCEE,CEE,"KANSAI PAINT CO.,LTD.",Select BPS-T,SAP,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Slovenia,CET Select Territory,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,0.0
2022,1,2,Rest of EMEA,NCEE,Denmark,DANSKE BANK A/S,Banking,Industry Operations Non BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Denmark,DK Strategic,0.0,Intelligent Operations,Business Operations,Intelligent Industry Operations,0.0
2022,1,2,Rest of EMEA,NCEE,Denmark,PERSONALEFORENINGEN FOR UDVIKLINGS- OG FORENKLINGSSTYRELSEN,Select BPS-T,IBM Cyber Strategy and Risk Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Denmark,DK Select Territory,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,0.0
2022,1,2,Rest of EMEA,NCEE,Denmark,Unassigned,Accounting Exclusion,Hybrid Cloud & Data OA Top,,Unassigned,0.0,-6227.0,0.0,0.0,0.0,Denmark,Unassigned,0.0,Strategy & Technology,Hybrid Cloud & Data,Hybrid Cloud & Data Top,-6227.0
2022,1,2,Rest of EMEA,NCEE,Finland,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,Select Build(ISV)/Service(GSI),IBM Cyber Threat Management Other,Cyber Threat Management,Unassigned,76351.2,69522.24,0.0,0.0,0.0,Finland,FI Non Sales,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,69522.24
2022,1,2,Rest of EMEA,NCEE,Finland,Unassigned,Unassigned,HCM Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Finland,Unassigned,0.0,Intelligent Operations,Application Operations,Application Operations Top,0.0
2022,1,2,Rest of EMEA,NCEE,NCEE Top,Unassigned,Unassigned,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,NCEE Top,Unassigned,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,Rest of EMEA,NCEE,Netherlands,Unassigned,Unassigned,Cloud Platform Engineering Services - Other,Platform Engineering Services,Unassigned,4012.25,-19263.85,0.0,0.0,0.0,Netherlands,Unassigned,0.0,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,-19263.85
2022,1,2,Rest of EMEA,NCEE,SweNo,Unassigned,Unassigned,Digital Product Design and Engineering OA,Migration & Modernization,Unassigned,0.0,3574.62,0.0,0.0,0.0,Norway,Unassigned,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,3574.62
2022,1,2,Rest of EMEA,NCEE,SweNo,ASSA ABLOY AB,Select BPS-T,Cloud and Technology Strategy OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Sweden,SE Select Territory,0.0,Strategy & Technology,Hybrid Cloud & Data,Cloud and Technology Strategy,0.0
2022,1,2,Rest of EMEA,NCEE,SweNo,LOGIQ AS,Digital Squads,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Sweden,SE Select Territory,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Rest of EMEA,SPGI,Portugal,SONAE ARAUCO SA.,Select Build(ISV)/Service(GSI),SAP,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Portugal,SPGI Select Partners,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,0.0
2022,1,2,Rest of EMEA,SPGI,Spain Top,AJUNTAMENT DE BARCELONA,Government,Supply Chain Transformation OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Spain,SPGI Strategic,0.0,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,0.0
2022,1,2,Rest of EMEA,SPGI,Spain Top,AMERICAN TOWER ESPAÑA SLU.,Digital Squads,Intelligent Talent Operations OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Spain,ES Select Territory,0.0,Intelligent Operations,Business Operations,Intelligent Talent Operations,0.0
2022,1,2,Rest of EMEA,SPGI,Spain Top,LORCA AGGREGATOR LIMITED,Select BPS-T,Experience Strategy and Design OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Spain,ES Select Territory,0.0,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,0.0
2022,1,2,Rest of EMEA,SPGI,Spain Top,SANTANDER TECNOLOGIA Y OPERACIONES ESPAÑA SLU (EXTINGUIDA),Banking,Experience Strategy and Design OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Spain,SPGI Enterprise,0.0,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,0.0
2022,1,2,UKI,UKI Communications,UKI MNE,SUMMER (BC) JVCO,Media & Entertainment,Industry Operations Non BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Intelligent Operations,Business Operations,Intelligent Industry Operations,0.0
2022,1,2,UKI,UKI Communications,UKI MNE,WPP GROUP INC.,Media & Entertainment,IBM AIOps Services OA,,ENTERPRISE,34863.14,34863.14,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Intelligent Operations,Application Operations,IBM AIOps Services,34863.14
2022,1,2,UKI,UKI Distribution,UKI CSI,KPMG LLP,Select Build(ISV)/Service(GSI),Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UKI Select Partners,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,UKI,UKI Distribution,UKI CSI,STICHTING ADMINISTRATIEKANTOOR EYGI,Select Build(ISV)/Service(GSI),Intelligent Talent Operations OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UKI Select Partners,0.0,Intelligent Operations,Business Operations,Intelligent Talent Operations,0.0
2022,1,2,UKI,UKI Financial Services Sector,UKI Barclays,BARCLAYS PLC,Banking,Industry-Specific BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Intelligent Operations,Business Operations,Intelligent Industry Operations,0.0
2022,1,2,UKI,UKI Industrial,UKI ELE IPR CNP (wo BP),AVNET INC,Select Build(ISV)/Service(GSI),Finance Operations BPO,Finance & Procurement BPO,PREMIER,296494.0,296494.0,0.0,0.0,0.0,United Kingdom,UKI Select Partners,0.0,Intelligent Operations,Business Operations,Intelligent Finance Operations,296494.0
2022,1,2,UKI,UKI Public,UKI DWP,PRIME MINISTER'S OFFICE,Government,HR and Talent,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Strategy & Technology,Strategy & Transformation,HR & Talent Offering,0.0
2022,1,2,UKI,UKI Public,UKI MOD,MOD CORPORATE SERVICES,Government,Data Transformation,,ENTERPRISE,365057.46,120292.42,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",120292.42
2022,1,2,UKI,UKI Top,UKI Top,"AN POST OR, IN THE ENGLISH LANGUAGE, THE POST OFFICE",Select BPS-T,IBM Cyber Threat Management Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Ireland,UKI Select Territory,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,0.0
2022,1,2,UKI,UKI Top,UKI Top,Unassigned,Unassigned,Cybersecurity Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Ireland,Unassigned,0.0,Intelligent Operations,Cybersecurity,Cybersecurity Services Top,0.0
2022,1,2,UKI,UKI Top,UKI Top,Unassigned,Unassigned,HCM Top,,Unassigned,0.0,472374.0,0.0,0.0,0.0,UK/Ireland Top,Unassigned,0.0,Intelligent Operations,Application Operations,Application Operations Top,472374.0
2022,1,2,UKI,UKI Top,UKI Top,CDP WORLDWIDE,Select BPS-T,Data Transformation,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",0.0
2022,1,2,UKI,UKI Top,UKI Top,LONDON STOCK EXCHANGE GROUP PLC,Finance Markets,IBM CyberDefend Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Strategic,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,0.0
2022,1,2,UKI,UKI Top,UKI Top,NATIONWIDE BUILDING SOCIETY,Banking,Digital Product Design and Engineering OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,0.0
2022,1,2,UKI,UKI Top,UKI Top,PLACES FOR PEOPLE GROUP LIMITED,Select BPS-T,HR and Talent,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Strategy & Technology,Strategy & Transformation,HR & Talent Offering,0.0
2022,1,2,UKI,UKI Top,UKI Top,PRIME MINISTER'S OFFICE,Healthcare,Sales and Commerce Transformation OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Strategy & Technology,Strategy & Transformation,Sales and Commerce Transformation,0.0
2022,1,2,UKI,UKI Top,UKI Top,REV/CST ALLOC ISU 12_2,Unassigned,HCM Top,,Unassigned,-3846.85,-3846.85,0.0,0.0,0.0,United Kingdom,UKI Non Sales,0.0,Intelligent Operations,Application Operations,Application Operations Top,-3846.85
2022,1,2,UKI,UKI Top,UKI Top,Unassigned,Media & Entertainment,Strategy & Tech Top OA,,Unassigned,0.0,13555.76,0.0,0.0,0.0,United Kingdom,Unassigned,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,13555.76
2022,1,2,UKI,UKI Top,UKI Top,VODAFONE GROUP PUBLIC LIMITED COMPANY,Telecommunications,IBM CyberDefend Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,AUSTRALIAN ENERGY HOLDINGS NO 1 PTY LTD,Select BPS-T,SAP,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Select,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,BENDIGO AND ADELAIDE BANK LIMITED,Banking,Cloud and Technology Strategy OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Strategic,0.0,Strategy & Technology,Hybrid Cloud & Data,Cloud and Technology Strategy,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,COMMONWEALTH BANK OF AUSTRALIA,Banking,Digital Product Design and Engineering OA,,PREMIER,73790.39,22207.71,0.0,0.0,0.0,Australia,Australia Strategic,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,22207.71
2022,1,2,Unassigned,Unassigned,Unassigned,DEPARTMENT OF EDUCATION (NEW SOUTH WALES),Government,IBM Cyber Threat Management Other,Cyber Threat Management,FOUNDATION CLUSTER,0.0,-31.68,0.0,0.0,0.0,Australia,Australia Strategic,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,-31.68
2022,1,2,Unassigned,Unassigned,Unassigned,INPEX CORPORATION,Select BPS-T,IBM Cyber Strategy and Risk Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Select,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,MACQUARIE GROUP LIMITED,Finance Markets,IBM CyberDefend Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Select,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,MACQUARIE GROUP LIMITED,Finance Markets,SALESFORCE,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Select,0.0,Strategy & Technology,Business Applications,Business Transformation with Salesforce,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,SCUS PTY LTD,Insurance,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Strategic,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,SYDNEY WATER CORPORATION,Energy & Utilities,IBM Cyber Threat Management Other,,FOUNDATION CLUSTER,66587.42,18884.81,0.0,0.0,0.0,Australia,Australia Strategic,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,18884.81
2022,1,2,Unassigned,Unassigned,Unassigned,WOODSIDE ENERGY LTD.,Select BPS-T,Supply Chain Transformation OA,Supply Chain,TARGET PREMIER,338717.16,90401.58,0.0,0.0,0.0,Australia,Australia Select,0.0,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,90401.58
2022,1,2,Unassigned,Unassigned,Unassigned,LENZING AG,Digital Squads,ADOBE,Adobe,Unassigned,61118.89,24640.09,0.0,0.0,0.0,Austria,AT Select Territory,0.0,Strategy & Technology,Business Applications,Marketing Transformation,24640.09
2022,1,2,Unassigned,Unassigned,Unassigned,MAYR-MELNHOF KARTON AKTIENGESELLSCHAFT,Select BPS-T,IBM Cyber Strategy and Risk Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Austria,AT Select Territory,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,VIG VIENNA INSURANCE GROUP,Select BPS-T,Custom Application Management Services OA,,TARGET PREMIER,0.0,-219.13,0.0,0.0,0.0,Austria,AT Select Territory,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,-219.13
2022,1,2,Unassigned,Unassigned,Unassigned,BANQUE DEGROOF PETERCAM,Select BPS-T,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Belgium,BE Select Territory,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,CLINIQUE NOTRE-DAME DE GRÂCE,Select BPS-T,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Belgium,BE Select Territory,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,EUROPEAN INSTITUTIONS,Government,Digital Product Design and Engineering OA,,TARGET ENTERPRISE,0.0,-33728.82,0.0,0.0,0.0,Belgium,BE Strategic,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,-33728.82
2022,1,2,Unassigned,Unassigned,Unassigned,FED GOV BE,Government,Custom Application Management Services OA,,PREMIER,59574.59,59574.59,0.0,0.0,0.0,Belgium,BE Strategic,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,59574.59
2022,1,2,Unassigned,Unassigned,Unassigned,NEW YORK LIFE INSURANCE COMPANY,Select BPS-T,Industry Operations Non BPO,,Unassigned,29868.3,20379.24,0.0,0.0,0.0,Belgium,BE Select Territory,0.0,Intelligent Operations,Business Operations,Intelligent Industry Operations,20379.24
2022,1,2,Unassigned,Unassigned,Unassigned,BANCO BRADESCO,Banking,"AI Integration Services (with IBM, AWS)",EDGE,ENTERPRISE,0.0,330.5,0.0,0.0,0.0,Brazil,Brazil Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",330.5
2022,1,2,Unassigned,Unassigned,Unassigned,BANCO BRADESCO,Banking,HCM Top,,ENTERPRISE,-118439.14,-304620.59,0.0,0.0,0.0,Brazil,Brazil Enterprise,0.0,Intelligent Operations,Application Operations,Application Operations Top,-304620.59
2022,1,2,Unassigned,Unassigned,Unassigned,GRUPPO  TIM TELECOM,Select Client,"AI Integration Services (with IBM, AWS)",AI & Analytics,FOUNDATION,227854.57,227854.57,0.0,0.0,0.0,Brazil,Brazil Select,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",227854.57
2022,1,2,Unassigned,Unassigned,Unassigned,ITAUSA SA,Banking,"AI Integration Services (with IBM, AWS)",None,Unassigned,0.0,0.0,0.0,0.0,0.0,Brazil,Brazil Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",0.0
2022,1,2,Unassigned,Unassigned,Unassigned,KYNDRYL,Computer Integrated Systems Design,AMS for ISVs (Salesforce),ISV Application Operations,Unassigned,0.0,-36996.63,0.0,0.0,0.0,Brazil,Brazil Non Sales,0.0,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",-36996.63
2022,1,2,Unassigned,Unassigned,Unassigned,OI / TELEMAR,Digital Squads,Quality Engineering Services OA,Quality Engineering,FOUNDATION,14852.39,14852.39,0.0,0.0,0.0,Brazil,Brazil Select,0.0,Intelligent Operations,Application Operations,Quality Engineering Services,14852.39
2022,1,2,Unassigned,Unassigned,Unassigned,AB GOVERNMENT/MINISTRIES,Healthcare,Strategy & Tech Top OA,,PREMIER,10009.02,10009.02,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,10009.02
2022,1,2,Unassigned,Unassigned,Unassigned,ALGOMA STEEL,Select Client,IBM Cyber Threat Management Other,Cyber Threat Management,FOUNDATION,4123.01,3068.67,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,3068.67
2022,1,2,Unassigned,Unassigned,Unassigned,BOMBARDIER PRODUITS RECREATIFS,Select Client,Strategy & Tech Top OA,,Unassigned,201328.32,39270.42,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,39270.42
2022,1,2,Unassigned,Unassigned,Unassigned,BRP INC,Select Client,Data Transformation,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",0.0
2022,1,2,Unassigned,Unassigned,Unassigned,CANADA - CDN FED,Government,IBM Cyber Threat Management Other,Cyber Threat Management,ENTERPRISE,10446.49,5613.03,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,5613.03
2022,1,2,Unassigned,Unassigned,Unassigned,CANADA - CDN FED,Government,SAP,SAP,ENTERPRISE,982949.78,778106.16,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,778106.16
2022,1,2,Unassigned,Unassigned,Unassigned,CANADIAN IMPERIAL BANK OF COMMERCE,Banking,HCM Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Intelligent Operations,Application Operations,Application Operations Top,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,CANADIAN IMPERIAL BANK OF COMMERCE,Banking,Data Transformation,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",0.0
2022,1,2,Unassigned,Unassigned,Unassigned,CANADIAN IMPERIAL BANK OF COMMERCE,Banking,Sales and Commerce Transformation OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Strategy & Technology,Strategy & Transformation,Sales and Commerce Transformation,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,CANADIAN IMPERIAL BANK OF COMMERCE CIBC,Banking,Industry Operations Non BPO,Industry Operations & Automation,ENTERPRISE,34797.51,31269.59,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Intelligent Operations,Business Operations,Intelligent Industry Operations,31269.59
2022,1,2,Unassigned,Unassigned,Unassigned,CANADIAN PAYMENTS ASSOCIATION,Select Client,IBM Cyber Threat Management Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,CANADIAN UTILITIE,Computer Integrated Systems Design,IBM CyberDefend Other,Security Services,PREMIER,0.0,-23350.9,0.0,0.0,0.0,Canada,Canada Non Sales,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,-23350.9
2022,1,2,Unassigned,Unassigned,Unassigned,CO-OPERATORS,Select Client,Digital Product Design and Engineering OA,Migration & Modernization,Unassigned,57656.29,20012.88,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,20012.88
2022,1,2,Unassigned,Unassigned,Unassigned,CRONOS GROUP INC,Select BPS-T,SAP,SAP,Unassigned,321031.51,179728.75,0.0,0.0,0.0,Canada,CA Select,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,179728.75
2022,1,2,Unassigned,Unassigned,Unassigned,FORTIS INC,Energy & Utilities,Data Transformation,,TARGET PREMIER,100000.5,90148.53,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",90148.53
2022,1,2,Unassigned,Unassigned,Unassigned,GEORGE WESTON LIMITED,Select Client,Digital Product Design and Engineering OA,Migration & Modernization,Unassigned,43883.56,-65195.88,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,-65195.88
2022,1,2,Unassigned,Unassigned,Unassigned,GEORGE WESTON LIMITED,Select Client,Hybrid Cloud & Data OA Top,,Unassigned,-172700.46,-172700.46,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Hybrid Cloud & Data,Hybrid Cloud & Data Top,-172700.46
2022,1,2,Unassigned,Unassigned,Unassigned,MANITOBA PUB. INS,Computer Integrated Systems Design,IBM CyberDefend Other,CyberDefend,PREMIER,-121.33,-192.89,0.0,0.0,0.0,Canada,Canada Non Sales,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,-192.89
2022,1,2,Unassigned,Unassigned,Unassigned,MCCAIN FOODS GROUP INC,Select Client,IBM Cyber Threat Management Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,NORTH ATLANTIC REFINING CORP,Digital Squads,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,SOCIÉTÉ QUÉBÉCOISE DES INFRASTRUCTURES,Government,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,TECK RESOURCES LIMITED,Select Client,SAP Successfactors,SAP,PREMIER,364908.3,56436.06,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Business Applications,HR Technology,56436.06
2022,1,2,Unassigned,Unassigned,Unassigned,TFI INTERNATIONAL INC.,Select BPS-T,ORACLE,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select,0.0,Strategy & Technology,Business Applications,Business Transformation with Oracle,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,TORONTO TRANSIT COMMISSION,Government,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Hybrid Cloud & Data OA Top,,Unassigned,76475.0,51880.0,0.0,0.0,0.0,Caribbean,Unassigned,0.0,Strategy & Technology,Hybrid Cloud & Data,Hybrid Cloud & Data Top,51880.0
2022,1,2,Unassigned,Unassigned,Unassigned,INVERSIONES VC LIMITADA,Select Client,SAP,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Chile,Chile Select,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,0.0
2022,1,2,Unassigned,Unassigned,Unassigned,ITAU UNIBANCO,Select Client,Digital Product Design and Engineering OA,Migration & Modernization,ENTERPRISE,53312.88,53312.88,0.0,0.0,0.0,Chile,South SSA Select,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,53312.88
2022,1,2,Unassigned,Unassigned,Unassigned,ABBOTT LABORATORIES,Select BPS-T,Application Management Services for ISVs (Microsoft),,Unassigned,47387.13,14765.92,0.0,0.0,0.0,China,PRC Select MNC & Automotive,0.0,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",14765.92
2022,1,2,Unassigned,Unassigned,Unassigned,AIIB ASIAN INFRASTRUCTURE INVESTMENT BANK,Select BPS-T,Finance Transformation OA,Finance,Unassigned,10854.58,5777.88,0.0,0.0,0.0,China,PRC Select NC Beijing,0.0,Strategy & Technology,Strategy & Transformation,Finance Transformation,5777.88
