YEAR,QUARTER,MONTH,INDUSTRY,UT30_NAME,PRACTICE,GEOGRAPHY,MARKET,SECTOR,REVENUE_BUDGET_AMT,SIGNINGS_BUDGET_AMT,CLIENT_NAME,UT15_NAME,UT17_NAME,UT20_NAME,GROSS_PROFIT_BUDGET_AMT,PLAN_ID
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,500000.0,927500.0,INDOSAT,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),25000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,3500000.0,7142983.57,DEUTSCHE TELEKOM AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1080000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,3700000.0,4248468.28,DEUTSCHE TELEKOM AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),999000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,1286206.9,6524072.2,E.ON SE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),282965.52,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,1586206.9,1329776.45,E.ON SE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),348965.52,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,1586206.9,1329776.45,E.ON SE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),348965.52,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,1586206.9,930215.24,E.ON SE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),348965.52,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,291058.49,1191429.85,ENBW,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),61122.29,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,462043.85,1356902.23,ENBW,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),97029.21,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,559267.81,1261151.35,ENBW,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),117446.24,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,598678.78,1420126.35,ENBW,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),125722.54,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,152454.15,624061.59,MAINGAU ENERGIE GMBH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),32015.37,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,242014.94,710734.72,MAINGAU ENERGIE GMBH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),50823.14,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,292940.08,660581.17,MAINGAU ENERGIE GMBH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),61517.41,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,313583.24,743851.03,MAINGAU ENERGIE GMBH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),65852.48,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,700000.0,1573685.73,PROSIEBENSAT 1 MEDIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),168000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,700000.0,0.0,PROSIEBENSAT 1 MEDIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),168000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,900000.0,1489854.8,PROSIEBENSAT 1 MEDIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),216000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,900000.0,0.0,PROSIEBENSAT 1 MEDIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),216000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,4098.25,16775.95,RWE AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),860.63,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,6505.82,19105.89,RWE AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1366.22,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,7874.78,17757.67,RWE AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1653.7,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,8429.71,19996.12,RWE AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1770.24,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,206871.87,846817.17,TECHEM ENERGY SERVICES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),43443.09,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,328400.92,964427.82,TECHEM ENERGY SERVICES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),68964.19,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,397503.54,896372.21,TECHEM ENERGY SERVICES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),83475.75,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,425515.16,1009364.82,TECHEM ENERGY SERVICES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),89358.18,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,30000.0,250000.0,TELEKOM AUSTRIA GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),9405.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,30000.0,250000.0,TELEKOM AUSTRIA GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),9405.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,30000.0,250000.0,TELEKOM AUSTRIA GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),9405.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,30000.0,250000.0,TELEKOM AUSTRIA GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),9405.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,4000000.0,697532.17,VODAFONE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),350000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,4184482.76,4691688.85,VODAFONE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),408448.28,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,3184482.76,6695979.51,VODAFONE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),378448.28,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,DACH,DACH Top,3784482.76,6602056.45,VODAFONE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),378448.28,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,250638.18,8299.18,BOUYGUES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),57224.52,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,251747.87,9575.97,BOUYGUES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),57477.88,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,229579.78,7660.78,BOUYGUES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),52416.56,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,268057.8,11491.17,BOUYGUES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),61201.68,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,250632.25,0.0,DERICHEBOURG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),58019.49,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,251741.92,0.0,DERICHEBOURG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),58276.37,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,229574.36,0.0,DERICHEBOURG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),53144.75,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,268051.47,0.0,DERICHEBOURG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),62051.91,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,448197.22,5192214.83,EDF,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),88531.84,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,512372.77,5702555.58,EDF,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),93580.12,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,478900.73,4562044.46,EDF,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),86211.7,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,536999.47,10943066.69,EDF,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),99001.36,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,250641.07,682011.5,LAGARDERE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),57100.59,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,251750.77,786936.35,LAGARDERE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),57353.39,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,229582.43,629549.08,LAGARDERE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),52303.05,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,268060.9,944323.62,LAGARDERE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),61069.14,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1203034.81,599470.34,ORANGE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),278493.57,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1208361.22,691696.55,ORANGE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),279726.6,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1101956.91,553357.24,ORANGE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),255094.8,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1286647.05,830035.86,ORANGE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),297849.18,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1119227.68,1800000.0,ORANO,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),236800.37,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1240219.52,0.0,ORANO,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),246536.55,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1153816.56,0.0,ORANO,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),226534.92,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,1303789.57,0.0,ORANO,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),261252.54,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,250632.25,3698275.86,SACEM,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),52327.06,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,251741.92,4267241.38,SACEM,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),52558.74,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,229574.36,3413793.1,SACEM,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),47930.6,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,268051.47,5120689.66,SACEM,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),55963.85,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,869473.31,52502.52,SUEZ,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),201276.58,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,873322.88,60579.83,SUEZ,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),202167.72,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,796420.94,48463.86,SUEZ,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),184365.5,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,929902.66,72695.79,SUEZ,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),215265.52,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,0.0,112068.97,TELEVISION FRANCAISE 1,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),0.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,0.0,129310.34,TELEVISION FRANCAISE 1,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),0.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,0.0,103448.28,TELEVISION FRANCAISE 1,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),0.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,0.0,155172.41,TELEVISION FRANCAISE 1,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),0.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,250632.25,1125540.76,VEOLIA ENVIRONNEMENT,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),56605.22,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,251741.92,1298700.88,VEOLIA ENVIRONNEMENT,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),56855.84,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,229574.36,1038960.7,VEOLIA ENVIRONNEMENT,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),51849.31,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Rest of EMEA,France,France Top,268051.47,1558441.06,VEOLIA ENVIRONNEMENT,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),60539.35,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,APAC,ISA,ISA Other,80000.0,500000.0,ATC INDIA TOWER CORPORATION PVT. LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),16800.0,BUDCL
