YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,REVENUE,GROSS_PROFIT,REVENUE_PY,GROSS_PROFIT_PY,REVENUE_PPY,GROSS_PROFIT_PPY
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,1492.0,1492.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,21.16,21.16,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,AI Productivity,Business Analytics,Planning Analytics,117.99,117.99,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,2218.76,2218.76,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,564.07,564.07,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,Data Fabric,Data Intelligence,Decision Optimization,694.78,694.78,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,14917.05,14917.05,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,Data Fabric,Databases,Db2,980.29,980.29,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),378.0,378.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,1079.59,1079.59,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,1192.12,1192.12,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Deployment Automation - CD,60.75,60.75,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,120.83,120.83,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",1254.2,1254.2,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Non Sales,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,114.39,114.39,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,37.61,37.61,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,API Connect,2279.65,2279.65,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,App Connect,4926.49,4926.49,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,30543.04,30543.04,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,-12.36,-12.36,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,15660.14,15660.14,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,34385.11,34385.11,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,108586.12,108586.12,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),18861.57,18861.57,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),IoT Platform Withdrawn,246.8,246.8,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",2106.4,2106.4,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,38002.67,38002.67,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Trusteer Fraud Protection,50966.43,50966.43,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,41806.33,41806.33,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify Privilege,11407.02,11407.02,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,4805.69,4805.69,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,9747.84,9747.84,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,340376.93,340376.93,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Australia/New Zealand Region,Australia Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Sterling Order Management System,129243.66,129243.66,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Security Services,1.66,1.66,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Deployment Automation - CD,137.81,137.81,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,3.62,3.62,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Select,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",2267.0,2267.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,2536.71,2536.71,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,Technology Expert Labs - Cloud,11563.55,11563.55,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Select,Talent Management Solutions,Cognitive Talent Management,Renewals Only - Talent Acquisition,Renewals Only - Kenexa Talent Acquisition Suite,8005.11,8005.11,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Automation Platform,Application Development & Integration,Application Integration,"Financial Transactions,Payments & Insights",3381.0,3381.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),25561.19,25561.19,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Trusteer Fraud Protection,32643.46,32643.46,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Blockchain Solutions Withdrawn,Blockchain Withdrawn,Blockchain Solutions Portfolio Withdrawn,TradeLens Withdrawn,1750.0,1750.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,1384.94,1384.94,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,32.15,32.15,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,77.22,77.22,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Data Platform,Data Fabric,Databases,Cloudera & Hadoop,6925.83,6925.83,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),3856.11,3856.11,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Deployment Automation - CD,136.49,136.49,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",930.6,930.6,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Singapore Strategic,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,690.99,690.99,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,6865.81,6865.81,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",1.85,1.85,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Singapore,ASEAN Region,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,-7204.6,-7204.6,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Application Development & Integration,Application Integration,API Connect,1970.09,1970.09,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,1222.85,1222.85,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,6214.39,6214.39,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,10121.78,10121.78,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),6414.96,6414.96,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",2619.21,2619.21,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,11565.47,11565.47,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Blockchain Solutions Withdrawn,Blockchain Withdrawn,Blockchain Solutions Portfolio Withdrawn,TradeLens Withdrawn,9038.12,9038.12,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,-440.49,-440.49,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Data Platform,AI Productivity,Business Analytics,Planning Analytics,6394.33,6394.33,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,92.51,92.51,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Data Platform,Data Fabric,Data Integration,Data Fabric Ecosystem & Emerging,5461.22,5461.22,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,-30.19,-30.19,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,169.53,169.53,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),251.36,251.36,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),-719.02,-719.02,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,4841.45,4841.45,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,218.79,218.79,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Security Services,46.2,46.2,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,1035.38,1035.38,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",48710.07,48710.07,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,2439.94,2439.94,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,3950.45,3950.45,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,6669.11,6669.11,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),302.51,302.51,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,4931.54,4931.54,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,325.77,325.77,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),852.86,852.86,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,1805.28,1805.28,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,348.24,348.24,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,153.93,153.93,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",6114.85,6114.85,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Thailand Strategic,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,2032.36,2032.36,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,159.5,159.5,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,111.24,111.24,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),59.55,59.55,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Blockchain Solutions Withdrawn,Blockchain Withdrawn,Blockchain Solutions Portfolio Withdrawn,TradeLens Withdrawn,661.9,661.9,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,16.86,16.86,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,1039.07,1039.07,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,1101.88,1101.88,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Thailand,ASEAN Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",-940.74,-940.74,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Vietnam,ASEAN Region,Unassigned,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,35.0,35.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,ASEAN Market,Vietnam,ASEAN Region,Unassigned,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,113.85,113.85,0.0,0.0,0.0,0.0
